eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01705E+11,2017,5,22,,0,,603,United Kingdom,8,Western Europe,England,Manchester,53.488228,-2.244026,1,0,,"05/22/2017: A suicide bomber, identified as Salman Abedi, detonated at the Manchester Arena following an Ariana Grande concert in Manchester, England, United Kingdom. In addition to the assailant, at least 22 people were killed and 119 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attack was carried out in response to ""transgressions against the lands of the Muslims.""",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Manchester Arena,Ariana Grande Concert,216,Great Britain,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Georgina Bethany Callander, Elaine McIver, Megan Hurley",216,Great Britain,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999,Multinational,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for airstrikes in Iraq.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,"An explosive device containing a Yuasa 12-volt, 2.1 amp-hour lead acid battery, a circuit board, and nuts and bolts as shrapnel was used in the attack.",23,0,1,119,0,0,1,4,Unknown,-99,The Manchester Arena and a train station were damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included British civilians Paul McIver, Michelle Kiss, Nell Jones, Jane Tweddle-Taylor, Courtney Boyle, Philip Tron, Chloe Rutherford, Liam Curry, Sorrell Leczkowski, Olivia Campbell, Kelly Brewster, Martyn Hett, Eilidh MacLeod, Alison Howe, Lisa Lees, Saffie Rose Roussos, John Atkinson, Laura MacIntyre, Claire Brewster, Hollie Booth, and Wendy Fawell; and Polish civilians Angelika Klis and Marcin Klis.","""Manchester attack: Extradition bid for Salman Abedi's brother,"" BBC Online, November 1, 2017.","""Manchester Bomber Met With ISIS Unit in Libya, Officials Say,"" The New York Times, June 3, 2017.","""Manchester Bombing: What We Know and Don’t Know,"" The New York Times, May 22, 2017.",START Primary Collection,1,1,1,1,
2.01705E+11,2017,5,22,,0,,38,Canada,1,North America,Alberta,Morley,51.187119,-114.824762,1,1,,"05/22/2017: Assailants set fire to the McDougall Memorial United Church near Morley, Alberta, Canada. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,McDougall Memorial United Church,Church,38,Canada,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Fire at historic Alberta church now treated as arson, reversing earlier conclusion,"" CBC News, June 23, 2017.","""Historic church along Highway 1A damaged in early morning fire,"" CTV News, May 22, 2017.",,START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,23,,0,,603,United Kingdom,8,Western Europe,England,Oldham,53.530487,-2.110961,1,0,The incident occurred in North West district.,"05/23/2017: An assailant set fire to the front door of a mosque in Oldham, England, United Kingdom. There were no reported casualties. No group claimed responsibility; however, sources attributed the incident to anti-Muslim extremists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Jamia Qasmia Zahidia Islamic Centre,Mosque,216,Great Britain,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack was carried out in retaliation for the attack at an Ariana Grande concert the night before.",0,,,0,1,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged during this attack.,0,,,,,,,,,,,,,,,,,"""Islamophobic attacks in Manchester surge by 500% after arena attack,"" The Guardian, June 22, 2017.","""Arsonists target mosque in Oldham after terror attack,"" ITV.com, May 24, 2017.","""Video shows arson attack on mosque hours after Manchester attack,"" Telegraph, May 24, 2017.",START Primary Collection,-9,-9,1,1,
2.01705E+11,2017,5,24,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,The incident occurred at the University of Athens.,"05/24/2017: Assailants armed with axes, hammers, and knives attacked the education faculty at University of Athens in Athens, Attica, Greece. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to anarchists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,National and Kapodistrian University of Athens,Education Faculty,78,Greece,,,,,,,,,,,,,,,,,Anarchists,,,,,,,0,,,0,20,0,0,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,9,Melee,21,Blunt Object,,,,,,,,,"Axes, knives, and hammers were used in the attack.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Posters were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Anarchists upset student union elections, one hurt,"" EKathimerini.com, May 24, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,25,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,,"05/25/2017: An explosives-laden parcel detonated in the vehicle of Lucas Papademos in Athens, Greece. Papademos, the former Prime Minister, and two Bank of Greece employees were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that the Conspiracy of Cells of Fire carried out the attack. In addition, sources suspected the invovlement of the Revolutionary Struggle.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Greece,Vehicle of Former Prime Minister: Lucas Papademos,78,Greece,,,,,,,,,,,,,,,,,Conspiracy of Cells of Fire,,Revolutionary Struggle,,,,,1,1,,0,1,1,0,,,0,,,,,,,6,Explosives,9,Letter Bomb,,,,,,,,,,,,,An explosives-laden parcel was used in the attack.,0,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Police probe links of terror suspect to two groups,"" EKathimerini.com, October 30, 2017.","""Xinhua: Greek Police Arrest Suspect Over Letter Bomb Attacks,"" Xinhua, October 28, 2017.","""Ex PM recovering after blast,"" The Herald (Glasgow), May 27, 2017.",START Primary Collection,0,0,0,0,
2.01705E+11,2017,5,25,,0,,603,United Kingdom,8,Western Europe,England,Halewood,53.360579,-2.830191,1,0,The incident occurred in North West district.,"05/25/2017: Assailants set fire to Big Munch Chicken, a Muslim-owned restaurant, in Halewood, England, United Kingdom. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to anti-Muslim extremists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,2,Restaurant/Bar/Café,Big Munch Chicken,Restaurant,216,Great Britain,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A restaurant and shops were damaged during this attack.,0,,,,,,,,,,,,,,,,,"""Halewood takeaway burnt down in suspected arson attack; Owner claims he may have been targeted for being a Muslim,"" liverpoolecho.co.uk, May 25, 2017.",,,START Primary Collection,-9,-9,1,1,
2.01705E+11,2017,5,26,,0,,217,United States,1,North America,Oregon,Portland,45.533293,-122.65353,1,0,The incident occurred at the Lloyd Center.,"05/26/2017: An assailant armed with a knife shouted racial and religious slurs at two passengers on a MAX light rail train in Portland, Oregon, United States. The assailant then stabbed three passengers who attempted to intervene. Rick John Best and Taliesin Myrddin Namkai-Meche were killed and Micah David-Cole Fletcher was injured in the attack. Jeremy Joseph Christian, an anti-Muslim extremist, claimed responsibility for the incident and stated that ""Muslims should die"" during the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,69,Religion Identified,Not Applicable,Muslim Civilian,217,United States,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Taliesin Myrddin Namkai-Meche, Rick John Best, Micah David-Cole Fletcher",217,United States,,,,,,,,,Anti-Muslim extremists,,,,,,"An unaffiliated individual, identified as Jeremy Joseph Christian, claimed responsibility for the incident and stated that ""Muslims should die"" during the attack.",1,,,1,1,1,1,8,Personal claim,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,A knife was used in the attack.,2,2,0,1,1,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Portland train stabbing suspect has another outburst in court,"" CNN.com, June 7, 2017.","""Accused Portland stabber reveals himself -- in his own words,"" CNN.com, June 7, 2017.","""MAX attack suspect back in court for scheduling of bail hearing,"" The Oregonian, July 18, 2017.",START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,26,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred at the intersection of Fulton and Miller Avenue in Brooklyn.,"05/26/2017: Two assailants shouted homophobic slurs and assaulted a woman with an umbrella outside a store in Brooklyn, New York, United States. The woman suffered numerous cuts to her face during the incident. Police later arrested Alex Santiago in connection with the attack, but have not identified the second assailant.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,217,United States,,,,,,,,,,,,,,,,,Anti-LGBT extremists,,,,,,"The specific motive is unknown; however, sources noted that the assailants yelled homophobic slurs during the attack.",0,,,1,2,1,0,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,A sharp-edged point of an umbrella was used in the attack.,0,0,0,1,1,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Man arrested for cutting woman's face with umbrella in Brooklyn hate crime assault; accomplice sought,"" New York Daily News, June 2, 2017.","""One of two men in custody in connection to hate crime assault,"" News 12 Brooklyn, June 2, 2017.",,START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,29,,0,,217,United States,1,North America,Kentucky,Lexington,38.041374,-84.488595,1,0,The incident occurred along Midland Avenue.,"05/29/2017: An assailant fired at the Lexington Herald-Leader newspaper office in Lexington, Kentucky, United States. There were no reported injuries, but windows were damaged in the gunfire. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Lexington-Herald Leader,Office Building,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,A firearm loaded with small-caliber ammunition was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. It is unclear whether the building was specifically or randomly targeted.,"""Police Investigating Possible Vandalism At Lexington Herald-Leader Building,"" The Associated Press, May 30, 2017.","""Man accused of randomly shooting at several Lexington locations,"" Lexington Herald-Leader, May 30, 2017.","""Windows shattered at Herald-Leader building; suspected bullet damage found,"" Lexington Herald-Leader, May 29, 2017.",START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,30,,0,,69,France,8,Western Europe,Nouvelle-Aquitaine,Helette,43.308184,-1.24526,1,0,,"05/30/2017: Assailants set fire to a Basque family vacation home in Helette, Nouvelle-Aquitaine, France. There were no reported casualties in the attack. Irrintzi claimed responsibility for the incident and stated that the vacation house was targeted because it was ""only used a few weeks of the year.""",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Vacation Home,185,Spain,,,,,,,,,,,,,,,,,Irrintzi,,,,,,"Irrintzi claimed responsibility for the incident and stated that the vacation home was targeted because the home was ""only used a few weeks of the year.""",0,,,0,-99,0,1,4,E-mail,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in the attack.,0,,,,,,,,,,,,,,,,,"""Underground Basque group claims arson attack,"" Radio France Internationale - Anglais, June 9, 2017.","""Basque Country: a group claims the burning of a house in Helette,"" Sud Ouest, June 8, 2017.","""""The Basque Country is not for sale"" registered on a house burned in Helette,"" Sud Ouest, May 30, 2017.",START Primary Collection,0,1,1,1,
2.01705E+11,2017,5,30,,0,,69,France,8,Western Europe,Auvergne-Rhone-Alpes,Grenoble,45.192298,5.704906,1,0,The incident occurred in the parking lot of the company Enedis.,"05/30/2017: Assailants set fire to 11 Enedis utility vehicles in Grenoble, Auvergne-Rhone-Alpes, France. There were no reported casualties in the attack. Wild Individualities claimed responsibility for the incident and stated that the attack was carried out in opposition to capitalism.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107,Electricity,Enedis,Vehicles,69,France,,,,,,,,,,,,,,,,,Wild Individualities,,,,,,Wild Individualities claimed responsibility for the incident and stated that the attack was carried out in opposition to capitalism.,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Eleven utility vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Anarchist movement multiplies acts of vandalism in Rhone-Alpes,"" Sud Ouest, July 21, 2017.","""Suspected anarchist militants set fire to 11 Enedis vehicles in France's Isere,"" Jane's, June 19, 2017.","""Grenoble: anti-capitalist militants claim fires and sabotage and announce new actions,"" France Bleu, May 31, 2017.",START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,30,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred on Alexander Avenue in the Mott Haven area of the Bronx.,"05/30/2017: An assailant fired a pellet gun at a civilian outside the Masjid Ebun Abass mosque in the Bronx, New York, United States. The civilian, Sailum Camarra, was injured, and the mosque was damaged in the attack. No group claimed responsibility; however, police identified the incident as one of three similar attacks targeting the mosque over several weeks.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Masjid Ebun Abass Mosque,Mosque,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,6,Other Gun Type,,,,,,,,,,,,,A pellet gun was used in the attack.,0,0,0,1,1,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bronx mosque targeted three times by pellet gun shooter in possible hate crime,"" New York Daily News, June 12, 2017.","""Mosque shot at by pellet gun at least 3 times in possible hate crime in Bronx,"" ABC 7 New York, June 13, 2017.",,START Primary Collection,-9,-9,0,-9,
2.01705E+11,2017,5,31,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Dungiven,54.925861,-6.921176,1,0,The incident occurred in Londonberry district.,"05/31/2017: Security forces discovered and defused an explosive device in Dungiven, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,31,Pipe Bomb,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Device which forced closure of Derry-Belfast road was 'viable pipe bomb',"" The Irish News, June 1, 2017.",,,START Primary Collection,-9,-9,1,1,
2.01706E+11,2017,6,2,,0,,603,United Kingdom,8,Western Europe,England,Prestwich,53.517815,-2.2718,1,0,The incident occurred along Bury New Road in the Greater Manchester area.,"06/02/2017: Assailants threw two incendiary devices at Ta'am Deli and Grill on Bury New Road in Greater Manchester neighborhood, Prestwich, England, United Kingdom. There were no reported casualties as the devices failed to ignite. No group claimed responsibility; however, sources attributed the attack to anti-Semitic extremists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,2,Restaurant/Bar/Café,Ta'am Deli and Grill,Kosher Restaurant,603,United Kingdom,,,,,,,,,,,,,,,,,Anti-Semitic extremists,,,,,,"The specific motive is unknown; however, sources noted that the attack was anti-Semitic.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,12,Other,,,,,,,,,,,Milk cartons containing gasoline and a rock were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,The owners of the restaurant were Martine and Amos Weizmann.,"""Images released in relation to anti-Semitic arsons,"" ITV.com, June 9, 2017.","""Watch: Manchester Police Call Arson in Kosher Restaurants Anti-Semitic Hate Crime,"" Jewish Press, June 7, 2017.","""Police treat restaurant attacks as hate crimes; two kosher businesses hit within days of each other - one for the second time in a year,"" Manchester Evening News, June 7, 2017.",START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,3,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1,0,The incident occurred on London Bridge.,"06/03/2017: Three assailants driving a van ran over pedestrians along the London Bridge in London, England, United Kingdom. The assailants, wearing fake suicide vests, then crashed the van on Borough High Street. After exiting the vehicle, the assailants ran towards the nearby Borough Market, stabbing civilians in pubs and restaurants along the way. All three assailants were shot and killed by security forces on Stoney Street. In addition, eight civilians were killed and 48 civilians were injured in the attack. The assailants were identified as Khuram Butt, Rachid Redouane, and Youssef Zaghba. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks; however, the connection between the group and the assailants could not be confirmed.",1,1,1,0,,,0,1,1,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999,Multinational,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Borough Market,Market,603,United Kingdom,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, sources noted that Khuram Butt had watched Islamic State of Iraq and the Levant (ISIL) videos and ISIL propaganda was found on Youssef Zaghba's mobile phone.",0,,,1,3,0,0,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,7,Fake Weapons,,,,,,,"Multiple 12-inch Ceramic knives, a Renault van, and fake suicide belts were used in the attack.",11,0,3,48,1,0,-9,,,,,0,,,,,,,,,,,,,,,,"The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attack was carried out in retaliation for a missile with ""love from Manchester"" written on it that was used in Syria. Among the victims killed were French citizens Sebastien Belanger, Alexandre Pigeard, and Xavier Thomas; Spanish citizen Ignacio Echeverria; Australian citizens Sara Zelenak and Kristy Boden; Canadian citizen Christine Archibald; and English citizen James McMullan. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""London attack: Who were the attackers?,"" BBC, June 28, 2017.","""London attack: Men 'wanted to use 7.5 tonne lorry',"" BBC, June 9, 2017.","""London Bridge: more arrests as police tell how terrorists wanted to use truck,"" The Guardian, June 10, 2017.",START Primary Collection,-9,-9,1,1,
2.01706E+11,2017,6,3,,0,,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,The incident occurred in the Central Macedonia district.,"06/03/2017: Assailants threw incendiary devices at a SYRIZA party headquarters in Thessaloniki, Central Macedonia, Greece. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,SYRIZA,Party Headquarters,78,Greece,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A taxi and an office building were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""SYRIZA’s Thessaloniki Offices Firebombed, Party Decries Attack,"" National Herald, June 5, 2017.","""SYRIZA condemns firebomb attack on party's Thessaloniki offices,"" EKathimerini.com, June 3, 2017.",,START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,3,,0,,130,Mexico,1,North America,Guerrero,Ometepec,16.690895,-98.410198,1,0,,"06/03/2017: Assailants opened fire on Marcela de Jesus Natalia in Ometepec, Guerrero, Mexico. Natalia, a Guerrero Radio and Television journalist, was killed in the assault. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,10,Journalists & Media,54,Radio Journalist/Staff/Facility,Guerrero Radio and Television,Journalist: Marcela de Jesus Natalia,130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Mexican reporter killed,"" Cape Times (South Africa), June 5, 2017.","""Woman journalist shot dead in Mexico,"" Nigeria News Shafaqna, June 4, 2017.",,START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,3,,0,,38,Canada,1,North America,Ontario,Toronto,43.758004,-79.226356,1,0,,"06/03/2017: A female assailant wearing an Islamic State bandana and shouting ""Allahu Akbar"" attempted to assault customers and employees with a golf club and knife in a Canadian Tire store in Toronto, Canada. One employee was injured in the attack. Police arrested Rehab Dughmosh in connection with the attack and charged her with multiple terrorism related offenses. At her trial, Dughmosh pledged allegiance to Abu Bakr al-Baghdadi, the leader of the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,7,Retail/Grocery/Bakery,"Canadian Tire Corporation, Limited",Store,38,Canada,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"An unaffiliated individual, identified as Rehab Dughmosh, claimed responsibility for the incident and pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",0,,,1,1,1,1,8,Personal claim,,,,,,,,9,Melee,23,Knife or Other Sharp Object,9,Melee,21,Blunt Object,,,,,,,,,A knife and a golf club were used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Woman who pledged allegiance to ISIS after alleged Canadian Tire attack appears in court by video,"" CBC News, August 21, 2017.","""Woman facing terror charges forced to appear in court: 'You are all infidels',"" CTV News, August 21, 2017.","""RCMP lays terror charges against woman accused of wielding a knife at Canadian Tire,"" The Hamilton Spectator, July 5, 2017.",START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,4,,0,,198,Sweden,8,Western Europe,Gavleborg,Soderhamn,61.305668,17.058146,1,0,,"06/04/2017: Assailants set fire to an asylum center in Soderhamn, Gavleborg, Sweden. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,65,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Asylum Center,198,Sweden,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""60 people evacuated from Swedish refugee shelter after fire,"" Deutsche Presse-Agentur, June 4, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,6,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,,"06/06/2017: An assailant armed with a hammer shouted ""This is for Syria!"" and struck a French Police officer outside Notre Dame Cathedral in Paris, France. The officer was injured while another officer opened fire and injured the assailant. Authorities identified the assailant as Farid Ikken, who claimed to be a ""soldier of the caliphate"" for the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,3,Police,25,Police Security Forces/Officers,French Police,Officer,69,France,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"An unaffiliated individual, identified as Farid Ikken, claimed responsibility for the incident and stated that the attack was carried out on behalf of Syria and that he was a ""solider of the caliphate."" Sources also noted that an Islamic State of Iraq and the Levant (ISIL) ""lone wolves' manual"" was found at his apartment.",0,,,1,1,1,1,8,Personal claim,,,,,,,,9,Melee,21,Blunt Object,,,,,,,,,,,,,A hammer was used in the attack.,0,0,0,2,0,1,0,,,,,0,,,,,,,,,,,,,,,,,"""Paris - Notre Dame attacker a self-radicalised novice: prosecutor,"" AFP (North European Service), June 10, 2017.","""Attack on police at Notre Dame Cathedral a 'lone wolf' incident,"" France24, June 7, 2017.","""The Latest: New video shows man attacking Paris police,"" Mail.com, June 7, 2017.",START Primary Collection,-9,-9,0,-9,
2.01706E+11,2017,6,6,,0,,603,United Kingdom,8,Western Europe,England,Prestwich,53.51916,-2.270771,1,0,The incident occurred in the Greater Manchester area.,"06/06/2017: Assailants set fire to JS Restaurant in Greater Manchester neighborhood, Prestwich, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to anti-Semitic extremists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,2,Restaurant/Bar/Café,JS Restaurant,Kosher Restaurant,603,United Kingdom,,,,,,,,,,,,,,,,,Anti-Semitic extremists,,,,,,"The specific motive is unknown; however, sources noted that the attack was anti-Semitic.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A restaurant was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Images released in relation to anti-Semitic arsons,"" ITV.com, June 9, 2017.","""Watch: Manchester Police Call Arson in Kosher Restaurants Anti-Semitic Hate Crime,"" Jewish Press, June 7, 2017.","""Police treat restaurant attacks as hate crimes; two kosher businesses hit within days of each other - one for the second time in a year,"" Manchester Evening News, June 7, 2017.",START Primary Collection,-9,-9,0,-9,
