eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.97311E+11,1973,11,22,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,4,Multinational Corporation,Ford Motor Co.,"Alfred Swint, Director of TRANSAX, Ford Subsidiary",217,United States,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,1,,0,0,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97311E+11,1973,11,23,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,,,,"Jacobo Marinott, industrialist",15,Austria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97311E+11,1973,11,24,,0,,222,Venezuela,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,Petroleum Refinary,217,United States,,,,,,,,,,,,,,,,,Movement of the Revolutionary Left (MIR) (Venezuela),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97311E+11,1973,11,25,,1,11/28/1973,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,0,,,1,1,1,-9,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),Royal Dutch Airlines,B-747,142,Netherlands,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,-99,0,,,United Arab Emirates,United Arab Emirates,0,,,,,,2,Hostage(s) released by perpetrators,,,,,,Hijacking DB,-9,-9,1,1,
1.97311E+11,1973,11,30,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,12,NGO,,,,residence of Julio Jose Viaggio*,11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),2000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97312E+11,1973,12,4,,0,,97,Israel,10,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74,Marketplace/Plaza/Square,,Shopping Area,97,Israel,,,,,,,,,,,,,,,,,Palestinians,,,,,,,0,,,0,1,,,,,,,,,,,,6,Explosives,7,Grenade,6,Explosives,16,Unknown Explosive Type,,,,,,,,,Explosive; Grenade,2,,,18,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.97312E+11,1973,12,6,,1,4/20/1974,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,1,Gas/Oil/Electric,"Esso Oil Refinery, campana","Victor E. Samuelson, general manager",217,United States,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,1,0,135,,Argentina,1,14200000,,14200000,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,0,1,1,1,
1.97312E+11,1973,12,8,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,7,Retail/Grocery/Bakery,Domingo Marimon SA auto dealership,"Oscar Lavezzari, chairman board",11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97312E+11,1973,12,8,,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,"USSR Embassy, former",359,Soviet Union,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97312E+11,1973,12,11,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,-9,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,14,Private Citizens & Property,73,Vehicles/Transportation,,"Rene Salamanca, automobile",11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),13000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97312E+11,1973,12,15,,0,,222,Venezuela,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),,"Vehicle, U.S. Air Force Inspector",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),2500,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97312E+11,1973,12,21,,1,1/31/1974,11,Argentina,3,South America,Buenos Aires,La Plata,-34.921295,-57.954333,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,12,Construction,A.G. McKee and Co.,"Charles R. Hayes, construction superintendent",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,4,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,1,0,41,,Argentina,1,1000000,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,-9,-9,1,1,
1.97312E+11,1973,12,28,,1,3/18/1974,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,4,Multinational Corporation,Argentine subsidiary pengeot motor co.,"Ives Boisset, plant manager",69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,4,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,0,80,,Argentina,1,3000000,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,-9,-9,1,1,
1.97401E+11,1974,1,0,,0,,26,Bolivia,3,South America,Cochabamba,Cochabamba,-17.382789,-66.166439,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",army,"Juan Perez Tapia, general",26,Bolivia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,,,,Bolivia,0,,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,-9,-9,0,-9,
1.97401E+11,1974,1,2,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,5,Industrial/Textiles/Factory,Argentine paper manufacturing firm,manager,98,Italy,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97401E+11,1974,1,3,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,4,Multinational Corporation,Pepsi cola company,"Douglas G. Roberts, a director",11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,5,Successful Rescue,1,,,,,PGIS,-9,-9,0,-9,
1.97401E+11,1974,1,5,,0,,11,Argentina,3,South America,Mendoza,Potrerillos,-32.956451,-69.195545,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,rail line from Argentina to Chile,11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,8,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),2500,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97401E+11,1974,1,8,,0,,11,Argentina,3,South America,Buenos Aires,La Plata,-34.921295,-57.954333,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,5,Industrial/Textiles/Factory,fishing industry,"Francisco Ventura, executive",11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97401E+11,1974,1,14,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,82,Labor Union Related,,general labor confederation offices,11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),200,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97401E+11,1974,1,19,,0,,11,Argentina,3,South America,Buenos Aires,Azul,-36.774967,-59.854038,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Argentine military,"Jorge Ibarzabal, lt col.",11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Argentina,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97401E+11,1974,1,19,,0,,11,Argentina,3,South America,Buenos Aires,Azul,-36.774967,-59.854038,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,"Azul Barracks, Regiment C-10",11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,60,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,5,,,1,3,Minor (likely < $1 million),20000,,1,7,0,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97401E+11,1974,1,31,,0,,178,Singapore,5,Southeast Asia,Singapore,Unknown,1.27986,103.848989,4,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,4,Multinational Corporation,,Shell Oil Co. Tank farm,217,United States,,,,,,,,,,,,,,,,,Japanese Red Army (JRA),,Popular Front for the Liberation of Palestine (PFLP),,,,,0,0,,0,4,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,1,5,0,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97402E+11,1974,2,0,,0,,61,El Salvador,2,Central America & Caribbean,Santa Ana,Chalchuapa,13.986667,-89.681111,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",,police station,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Chlorate bomb,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97402E+11,1974,2,1,,0,,29,Botswana,11,Sub-Saharan Africa,South-East,Gaborone,-24.658056,25.912222,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,82,Labor Union Related,South African Student Organization,"Abraham Onkgopotse Tiro, organizer",29,Botswana,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97402E+11,1974,2,2,,1,2/3/1974,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,11,Maritime,58,Commercial Maritime,,Greek Freighter in Karachi,78,Greece,,,,,,,,,,,,,,,,,Muslim Guerrillas,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,16,Unknown Explosive Type,,,,,,,,,Automatic firearms; Explosive,0,,,0,,,0,,,,,1,2,0,0,1,,,0,,,,,,2,Hostage(s) released by perpetrators,,,,,,PGIS,-9,-9,1,1,
1.97402E+11,1974,2,6,,1,2/8/1974,106,Kuwait,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Japanese Embassy,101,Japan,,,,,,,,,,,,,,,,,Popular Front for the Liberation of Palestine (PFLP),,,,,,,0,,,0,5,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearms,0,,,0,,,1,3,Minor (likely < $1 million),2500,,1,16,0,0,2,,,0,,,,,,2,Hostage(s) released by perpetrators,16,,,,,PGIS,0,1,1,1,
1.97402E+11,1974,2,11,,0,,97,Israel,10,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,,Office of the Baptist Home,217,United States,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1.97402E+11,1974,2,11,,0,,97,Israel,10,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,Zion House Bible Shop,217,United States,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1.97402E+11,1974,2,11,,0,,97,Israel,10,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Swedish Theological Seminary,Chapel,198,Sweden,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.97403E+11,1974,3,3,,0,,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,0,,,1,1,1,-9,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),British Airways,DC-10,216,Great Britain,,,,,,,,,,,,,,,,,Arabs,,,,,,,0,,,0,2,,,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,6,Explosives,16,Unknown Explosive Type,,,,,,,,,Flammable liquid; Explosives,0,0,0,0,0,0,1,,,,,1,102,0,,,Netherlands,Netherlands,0,,,,,,2,Hostage(s) released by perpetrators,,,,,,Hijacking DB,-9,-9,1,1,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,,cathedral,11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,6,Explosives,16,Unknown Explosive Type,,,,,,,,,Molotov cocktails; Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Dept.,11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,,,,,,,,,,,Explosive; Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,,"Los Principos,Newspaper Plant",11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,Explosive; Molotov cocktails,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,82,Labor Union Related,,"Home of Aumberto Estevez, Union Adviser",11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,,,,,,,,,,,Explosive; Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,,local golf course,11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,,,,,,,,,,,Explosive; Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,4,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,the Israeli Bank,97,Israel,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,,,,,,,,,,,Explosive; Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97403E+11,1974,3,6,,0,,61,El Salvador,2,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,2,Government (General),21,Government Building/Facility/Office,,Central Election Counsel Offices,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,8,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,,,,3,,,1,3,Minor (likely < $1 million),2000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97403E+11,1974,3,7,,0,,94,Iran,10,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,British Embassy,216,Great Britain,,,,,,,,,,,,,,,,,Mujahedin-e Khalq (MEK),People's Struggle,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97403E+11,1974,3,11,,1,3/15/1974,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,"Daniel Lafont, doctor",11,Argentina,,,,,,,,,,,,,,,,,Argentine Liberation Front (FAL),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,0,4,,Argentina,0,,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,0,0,0,0,
1.97403E+11,1974,3,12,,0,,222,Venezuela,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,pipeline,222,Venezuela,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.97403E+11,1974,3,12,,0,,222,Venezuela,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,Supermarket,217,United States,,,,,,,,,,,,,,,,,Red Flag (Venezuela),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),25000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97403E+11,1974,3,14,,0,,222,Venezuela,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,Sears Main Store,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97403E+11,1974,3,16,,0,,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Iranian Govt,"unk, Iranian Ambassador to Lebanon",94,Iran,,,,,,,,,,,,,,,,,Lebanese Socialist Revolutionary Organization,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.97403E+11,1974,3,16,,0,,11,Argentina,3,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Argentine - North American Institute,11,Argentina,,,,,,,,,,,,,,,,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
